ID,Category,years_experience,education_level,certifications_count,skills_count,fit_score,fit_category
15941675,ENGINEERING,0,3,2,2,7.1,Weak Fit
19397727,ENGINEERING,2,4,6,2,7.1,Weak Fit
47919212,ENGINEERING,0,5,0,4,14.3,Weak Fit
10712803,ENGINEERING,20,2,2,2,7.1,Weak Fit
14554542,ENGINEERING,29,4,0,2,7.1,Weak Fit
22605864,ENGINEERING,10,3,3,3,10.7,Weak Fit
49127329,ENGINEERING,0,4,3,2,7.1,Weak Fit
10219099,ENGINEERING,20,2,2,3,10.7,Weak Fit
82125182,ENGINEERING,0,3,0,3,10.7,Weak Fit
22890839,ENGINEERING,4,0,2,3,10.7,Weak Fit
17108676,ENGINEERING,0,3,1,5,17.9,Weak Fit
17488801,ENGINEERING,0,3,0,4,14.3,Weak Fit
23497307,ENGINEERING,0,3,0,5,17.9,Weak Fit
19553067,ENGINEERING,10,2,1,1,3.6,Weak Fit
11981094,ENGINEERING,20,4,0,4,14.3,Weak Fit
17043822,ENGINEERING,20,0,4,4,14.3,Weak Fit
21038022,ENGINEERING,30,3,1,7,25.0,Weak Fit
60004873,ENGINEERING,0,4,0,1,3.6,Weak Fit
38220146,ENGINEERING,12,0,0,2,7.1,Weak Fit
47276718,ENGINEERING,25,0,2,3,10.7,Weak Fit
28630325,ENGINEERING,0,4,0,1,3.6,Weak Fit
13264796,ENGINEERING,5,4,0,3,10.7,Weak Fit
96029688,ENGINEERING,0,4,0,1,3.6,Weak Fit
32802563,ENGINEERING,0,3,0,2,7.1,Weak Fit
18753367,ENGINEERING,15,4,1,3,10.7,Weak Fit
26456899,ENGINEERING,0,3,1,5,17.9,Weak Fit
10985403,ENGINEERING,5,5,3,0,0.0,Weak Fit
10030015,ENGINEERING,0,2,2,0,0.0,Weak Fit
86209934,ENGINEERING,0,3,2,1,3.6,Weak Fit
11890896,ENGINEERING,8,4,0,4,14.3,Weak Fit
10624813,ENGINEERING,17,4,0,9,32.1,Moderate Fit
61579998,ENGINEERING,0,4,0,3,10.7,Weak Fit
62071407,ENGINEERING,25,4,0,2,7.1,Weak Fit
12472574,ENGINEERING,0,0,2,6,21.4,Weak Fit
31694970,ENGINEERING,0,4,3,4,14.3,Weak Fit
33685075,ENGINEERING,14,4,0,1,3.6,Weak Fit
77828437,ENGINEERING,0,4,0,2,7.1,Weak Fit
35172961,ENGINEERING,0,5,0,0,0.0,Weak Fit
21629057,ENGINEERING,5,2,1,3,10.7,Weak Fit
15906625,ACCOUNTANT,15,3,0,1,20.0,Weak Fit
30361788,ACCOUNTANT,0,0,1,0,0.0,Weak Fit
21031285,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
25749150,ACCOUNTANT,0,3,2,2,40.0,Moderate Fit
12338274,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
33527446,ACCOUNTANT,5,3,3,1,20.0,Weak Fit
12442909,ACCOUNTANT,0,3,0,3,60.0,Strong Fit
37997506,ACCOUNTANT,8,4,0,1,20.0,Weak Fit
37370455,ACCOUNTANT,3,3,0,3,60.0,Strong Fit
10554236,ACCOUNTANT,0,3,2,3,60.0,Strong Fit
31602598,ACCOUNTANT,35,3,1,1,20.0,Weak Fit
19545827,ACCOUNTANT,0,4,1,2,40.0,Moderate Fit
14470533,ACCOUNTANT,20,2,1,1,20.0,Weak Fit
43685045,ACCOUNTANT,0,3,2,1,20.0,Weak Fit
18365791,ACCOUNTANT,0,3,0,1,20.0,Weak Fit
14224370,ACCOUNTANT,10,3,0,2,40.0,Moderate Fit
21794875,ACCOUNTANT,0,4,1,2,40.0,Moderate Fit
23734441,ACCOUNTANT,0,0,0,1,20.0,Weak Fit
39115899,ACCOUNTANT,0,4,2,2,40.0,Moderate Fit
23139819,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
42487883,ACCOUNTANT,0,3,1,1,20.0,Weak Fit
23636277,ACCOUNTANT,0,4,2,3,60.0,Strong Fit
21338490,ACCOUNTANT,18,4,1,2,40.0,Moderate Fit
14491649,ACCOUNTANT,0,4,0,2,40.0,Moderate Fit
17407184,ACCOUNTANT,0,4,1,3,60.0,Strong Fit
30813919,ACCOUNTANT,20,0,11,3,60.0,Strong Fit
78403342,ACCOUNTANT,0,3,2,3,60.0,Strong Fit
20393721,ACCOUNTANT,0,4,2,1,20.0,Weak Fit
24817041,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
27980446,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
25462793,ACCOUNTANT,0,4,3,1,20.0,Weak Fit
29456173,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
59403481,ACCOUNTANT,0,3,2,2,40.0,Moderate Fit
13491889,ACCOUNTANT,0,4,3,2,40.0,Moderate Fit
25846894,ACCOUNTANT,0,3,0,2,40.0,Moderate Fit
53640713,ACCOUNTANT,8,4,0,1,20.0,Weak Fit
11163645,ACCOUNTANT,0,0,1,2,40.0,Moderate Fit
23513618,ACCOUNTANT,10,4,1,3,60.0,Strong Fit
75286906,ACCOUNTANT,2,3,0,1,20.0,Weak Fit
20253563,ACCOUNTANT,15,3,0,2,40.0,Moderate Fit
16237710,ACCOUNTANT,0,3,1,3,60.0,Strong Fit
13294301,ACCOUNTANT,0,3,0,1,20.0,Weak Fit
13130984,ACCOUNTANT,0,4,0,2,40.0,Moderate Fit
25127518,ACCOUNTANT,0,2,0,1,20.0,Weak Fit
24799301,ACCOUNTANT,0,4,0,0,0.0,Weak Fit
25067742,ACCOUNTANT,0,3,1,1,20.0,Weak Fit
15821633,ACCOUNTANT,0,4,1,1,20.0,Weak Fit
15363277,ACCOUNTANT,20,4,0,3,60.0,Strong Fit
18132924,ACCOUNTANT,0,1,2,1,20.0,Weak Fit
63137898,ACCOUNTANT,0,3,0,2,40.0,Moderate Fit
21763056,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
20624984,ACCOUNTANT,0,4,0,0,0.0,Weak Fit
25935030,ACCOUNTANT,2,2,0,1,20.0,Weak Fit
17556527,ACCOUNTANT,0,4,1,1,20.0,Weak Fit
28939941,ACCOUNTANT,3,4,5,2,40.0,Moderate Fit
28359817,ACCOUNTANT,0,2,0,0,0.0,Weak Fit
20345168,ACCOUNTANT,0,3,0,1,20.0,Weak Fit
14496667,ACCOUNTANT,0,3,1,1,20.0,Weak Fit
25862026,ACCOUNTANT,8,4,0,1,20.0,Weak Fit
23246831,ACCOUNTANT,11,3,1,2,40.0,Moderate Fit
49204385,ACCOUNTANT,0,4,1,3,60.0,Strong Fit
12802330,ACCOUNTANT,0,0,0,2,40.0,Moderate Fit
22925443,ACCOUNTANT,0,3,0,2,40.0,Moderate Fit
28614791,ACCOUNTANT,10,2,2,1,20.0,Weak Fit
30304575,ACCOUNTANT,0,4,1,2,40.0,Moderate Fit
26065877,ACCOUNTANT,0,3,0,1,20.0,Weak Fit
29821051,ACCOUNTANT,8,4,0,4,80.0,Strong Fit
29999135,ACCOUNTANT,0,3,0,2,40.0,Moderate Fit
21853199,ACCOUNTANT,0,3,0,1,20.0,Weak Fit
39674178,ACCOUNTANT,26,3,0,0,0.0,Weak Fit
14449423,ACCOUNTANT,10,3,0,2,40.0,Moderate Fit
25547145,ACCOUNTANT,10,1,0,2,40.0,Moderate Fit
14055988,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
27637576,ACCOUNTANT,23,1,0,2,40.0,Moderate Fit
49997097,ACCOUNTANT,10,3,0,1,20.0,Weak Fit
27558837,ACCOUNTANT,0,3,0,2,40.0,Moderate Fit
14126433,ACCOUNTANT,0,4,0,2,40.0,Moderate Fit
34198885,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
62809577,ACCOUNTANT,15,0,1,2,40.0,Moderate Fit
12065211,ACCOUNTANT,0,4,2,2,40.0,Moderate Fit
23416654,ACCOUNTANT,0,0,1,3,60.0,Strong Fit
38847011,ACCOUNTANT,0,4,1,0,0.0,Weak Fit
27573855,ACCOUNTANT,15,4,0,4,80.0,Strong Fit
15592167,ACCOUNTANT,5,4,0,3,60.0,Strong Fit
20082776,ACCOUNTANT,12,3,1,0,0.0,Weak Fit
10674770,ACCOUNTANT,0,3,0,1,20.0,Weak Fit
24294778,ACCOUNTANT,0,3,0,2,40.0,Moderate Fit
11759079,ACCOUNTANT,0,3,3,1,20.0,Weak Fit
18669563,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
18569929,ACCOUNTANT,0,4,1,1,20.0,Weak Fit
80053367,ACCOUNTANT,0,3,2,1,20.0,Weak Fit
87635012,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
24703009,ACCOUNTANT,0,2,1,0,0.0,Weak Fit
25867805,ACCOUNTANT,0,4,0,2,40.0,Moderate Fit
35554162,ACCOUNTANT,17,4,0,1,20.0,Weak Fit
13701259,ACCOUNTANT,0,3,1,1,20.0,Weak Fit
12202337,ACCOUNTANT,0,4,0,3,60.0,Strong Fit
19446337,ACCOUNTANT,3,4,2,2,40.0,Moderate Fit
15289348,ACCOUNTANT,0,4,0,1,20.0,Weak Fit
28969385,ACCOUNTANT,15,4,1,4,80.0,Strong Fit
36425270,ACCOUNTANT,0,3,0,2,40.0,Moderate Fit
78257294,ACCOUNTANT,15,0,2,1,20.0,Weak Fit
23438112,ACCOUNTANT,11,4,2,1,20.0,Weak Fit
98559931,ACCOUNTANT,7,3,0,3,60.0,Strong Fit
17306905,ACCOUNTANT,15,3,0,2,40.0,Moderate Fit
12780508,ACCOUNTANT,5,3,1,2,40.0,Moderate Fit
26975573,ACCOUNTANT,15,4,0,3,60.0,Strong Fit
28298773,ACCOUNTANT,12,4,0,1,20.0,Weak Fit
29050809,ACCOUNTANT,10,4,2,2,40.0,Moderate Fit
34816637,ACCOUNTANT,0,0,1,1,20.0,Weak Fit
22465498,ACCOUNTANT,10,0,2,2,40.0,Moderate Fit
24103168,ACCOUNTANT,8,4,1,1,20.0,Weak Fit
36024962,ACCOUNTANT,0,3,0,1,20.0,Weak Fit
18635654,ACCOUNTANT,6,0,0,2,40.0,Moderate Fit
50222417,ACCOUNTANT,4,4,3,1,20.0,Weak Fit
23387174,ACCOUNTANT,16,3,0,2,40.0,Moderate Fit
13072019,ACCOUNTANT,0,1,3,2,40.0,Moderate Fit
82649935,ACCOUNTANT,0,3,0,2,40.0,Moderate Fit
99433371,CONSTRUCTION,0,3,0,1,20.0,Weak Fit
10734870,CONSTRUCTION,0,0,4,3,60.0,Strong Fit
18472240,CONSTRUCTION,0,0,1,0,0.0,Weak Fit
71576860,CONSTRUCTION,0,1,0,2,40.0,Moderate Fit
29087505,CONSTRUCTION,0,0,0,3,60.0,Strong Fit
22965804,CONSTRUCTION,0,3,0,0,0.0,Weak Fit
33141415,CONSTRUCTION,0,3,0,2,40.0,Moderate Fit
26509539,CONSTRUCTION,0,1,4,2,40.0,Moderate Fit
36331163,CONSTRUCTION,5,1,0,3,60.0,Strong Fit
25656981,CONSTRUCTION,3,0,4,1,20.0,Weak Fit
26091595,CONSTRUCTION,0,2,0,2,40.0,Moderate Fit
11393213,CONSTRUCTION,0,2,2,1,20.0,Weak Fit
14900898,CONSTRUCTION,26,1,3,2,40.0,Moderate Fit
25098739,CONSTRUCTION,0,1,1,2,40.0,Moderate Fit
78114950,CONSTRUCTION,26,4,4,2,40.0,Moderate Fit
35971546,CONSTRUCTION,20,4,3,2,40.0,Moderate Fit
22019500,CONSTRUCTION,33,1,0,3,60.0,Strong Fit
12839152,CONSTRUCTION,0,0,6,3,60.0,Strong Fit
16353584,CONSTRUCTION,26,1,0,2,40.0,Moderate Fit
29878348,CONSTRUCTION,0,2,0,0,0.0,Weak Fit
28815362,CONSTRUCTION,0,4,2,3,60.0,Strong Fit
15564893,CONSTRUCTION,0,4,0,3,60.0,Strong Fit
12491898,CONSTRUCTION,10,4,6,2,40.0,Moderate Fit
29574501,CONSTRUCTION,13,1,2,2,40.0,Moderate Fit
32799518,CONSTRUCTION,0,2,0,2,40.0,Moderate Fit
28942221,CONSTRUCTION,0,4,0,1,20.0,Weak Fit
10176013,CONSTRUCTION,6,3,1,3,60.0,Strong Fit
16378091,CONSTRUCTION,0,2,0,2,40.0,Moderate Fit
16203589,CONSTRUCTION,0,0,0,3,60.0,Strong Fit
63145386,CONSTRUCTION,0,3,0,1,20.0,Weak Fit
13907230,CONSTRUCTION,0,3,0,2,40.0,Moderate Fit
21586858,CONSTRUCTION,18,2,6,2,40.0,Moderate Fit
61065616,CONSTRUCTION,0,3,0,3,60.0,Strong Fit
19471144,CONSTRUCTION,0,4,1,1,20.0,Weak Fit
17342969,CONSTRUCTION,3,3,1,3,60.0,Strong Fit
10041713,CONSTRUCTION,9,3,3,2,40.0,Moderate Fit
24770846,CONSTRUCTION,17,2,2,2,40.0,Moderate Fit
24740005,CONSTRUCTION,10,3,4,4,80.0,Strong Fit
14585273,CONSTRUCTION,10,3,0,1,20.0,Weak Fit
28756444,CONSTRUCTION,0,1,6,2,40.0,Moderate Fit
10281555,CONSTRUCTION,0,2,0,3,60.0,Strong Fit
48549972,CONSTRUCTION,0,2,5,0,0.0,Weak Fit
17252448,CONSTRUCTION,5,4,0,2,40.0,Moderate Fit
15721849,CONSTRUCTION,25,4,2,3,60.0,Strong Fit
56525735,CONSTRUCTION,0,3,2,0,0.0,Weak Fit
51638201,CONSTRUCTION,8,1,2,3,60.0,Strong Fit
94503308,CONSTRUCTION,0,4,1,2,40.0,Moderate Fit
27835351,CONSTRUCTION,5,1,0,0,0.0,Weak Fit
38946032,CONSTRUCTION,15,4,1,3,60.0,Strong Fit
39674782,CONSTRUCTION,15,4,3,3,60.0,Strong Fit
29193505,CONSTRUCTION,0,3,4,2,40.0,Moderate Fit
12890045,CONSTRUCTION,0,0,2,3,60.0,Strong Fit
29894080,CONSTRUCTION,0,0,2,2,40.0,Moderate Fit
32025286,CONSTRUCTION,0,2,2,2,40.0,Moderate Fit
21567392,CONSTRUCTION,0,3,1,3,60.0,Strong Fit
32265203,CONSTRUCTION,0,0,0,3,60.0,Strong Fit
27246366,CONSTRUCTION,0,3,5,2,40.0,Moderate Fit
27066370,CONSTRUCTION,0,3,1,0,0.0,Weak Fit
21363048,CONSTRUCTION,20,4,5,4,80.0,Strong Fit
21782152,CONSTRUCTION,10,2,1,2,40.0,Moderate Fit
16626724,CONSTRUCTION,13,3,1,2,40.0,Moderate Fit
25224998,CONSTRUCTION,0,4,2,0,0.0,Weak Fit
28803888,CONSTRUCTION,7,3,1,1,20.0,Weak Fit
25187733,CONSTRUCTION,15,4,2,3,60.0,Strong Fit
88859947,CONSTRUCTION,0,2,6,3,60.0,Strong Fit
17570634,CONSTRUCTION,0,3,2,4,80.0,Strong Fit
10149490,CONSTRUCTION,23,1,5,3,60.0,Strong Fit
19364677,CONSTRUCTION,0,4,3,3,60.0,Strong Fit
22983516,CONSTRUCTION,3,1,0,2,40.0,Moderate Fit
31850269,CONSTRUCTION,0,4,2,3,60.0,Strong Fit
27243670,CONSTRUCTION,30,4,3,4,80.0,Strong Fit
44147689,CONSTRUCTION,0,4,4,3,60.0,Strong Fit
12654876,CONSTRUCTION,0,4,5,2,40.0,Moderate Fit
49685006,CONSTRUCTION,0,2,0,2,40.0,Moderate Fit
12212468,CONSTRUCTION,16,4,0,3,60.0,Strong Fit
29483501,CONSTRUCTION,0,4,0,3,60.0,Strong Fit
69764348,CONSTRUCTION,0,4,0,3,60.0,Strong Fit
18882984,CONSTRUCTION,22,2,2,3,60.0,Strong Fit
45475027,CONSTRUCTION,0,4,3,3,60.0,Strong Fit
34544955,CONSTRUCTION,14,3,1,2,40.0,Moderate Fit
93436805,CONSTRUCTION,0,4,0,2,40.0,Moderate Fit
39908485,CONSTRUCTION,21,3,4,4,80.0,Strong Fit
39566718,CONSTRUCTION,10,4,2,2,40.0,Moderate Fit
12666174,CONSTRUCTION,20,3,1,2,40.0,Moderate Fit
20565849,CONSTRUCTION,0,2,1,0,0.0,Weak Fit
12693146,CONSTRUCTION,0,3,4,3,60.0,Strong Fit
14849103,CONSTRUCTION,0,4,1,3,60.0,Strong Fit
10100240,CONSTRUCTION,4,4,1,3,60.0,Strong Fit
22894544,CONSTRUCTION,4,1,0,1,20.0,Weak Fit
19928941,CONSTRUCTION,0,0,0,0,0.0,Weak Fit
39027764,CONSTRUCTION,38,0,1,3,60.0,Strong Fit
23818675,CONSTRUCTION,20,3,2,3,60.0,Strong Fit
24953126,CONSTRUCTION,20,1,6,2,40.0,Moderate Fit
22718826,CONSTRUCTION,30,1,3,2,40.0,Moderate Fit
24361598,CONSTRUCTION,0,2,4,2,40.0,Moderate Fit
20681037,CONSTRUCTION,0,2,0,2,40.0,Moderate Fit
16924279,CONSTRUCTION,0,4,1,2,40.0,Moderate Fit
30311725,CONSTRUCTION,30,4,2,4,80.0,Strong Fit
29061628,CONSTRUCTION,0,3,1,0,0.0,Weak Fit
33023370,CONSTRUCTION,8,4,0,1,20.0,Weak Fit
32773331,CONSTRUCTION,20,1,5,3,60.0,Strong Fit
10820510,CONSTRUCTION,21,0,8,1,20.0,Weak Fit
28949406,CONSTRUCTION,0,3,0,1,20.0,Weak Fit
12826414,CONSTRUCTION,3,4,3,3,60.0,Strong Fit
63083944,CONSTRUCTION,0,3,3,4,80.0,Strong Fit
22546476,CONSTRUCTION,16,4,2,1,20.0,Weak Fit
90032884,CONSTRUCTION,0,4,2,1,20.0,Weak Fit
27187994,CONSTRUCTION,0,1,0,0,0.0,Weak Fit
30397268,CONSTRUCTION,0,1,0,4,80.0,Strong Fit
78298706,CONSTRUCTION,0,1,0,2,40.0,Moderate Fit
11650031,CONSTRUCTION,0,1,1,2,40.0,Moderate Fit
12695537,CONSTRUCTION,0,5,1,3,60.0,Strong Fit
31392754,PUBLIC-RELATIONS,15,2,0,3,60.0,Strong Fit
23143731,PUBLIC-RELATIONS,0,2,0,1,20.0,Weak Fit
26130673,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
25070914,PUBLIC-RELATIONS,15,3,0,3,60.0,Strong Fit
37913536,PUBLIC-RELATIONS,0,4,0,1,20.0,Weak Fit
14278888,PUBLIC-RELATIONS,0,3,0,0,0.0,Weak Fit
28831442,PUBLIC-RELATIONS,4,2,0,2,40.0,Moderate Fit
98086373,PUBLIC-RELATIONS,5,3,1,2,40.0,Moderate Fit
23673025,PUBLIC-RELATIONS,0,3,2,2,40.0,Moderate Fit
10070224,PUBLIC-RELATIONS,11,4,0,2,40.0,Moderate Fit
28290448,PUBLIC-RELATIONS,0,4,1,3,60.0,Strong Fit
24559558,PUBLIC-RELATIONS,20,5,1,2,40.0,Moderate Fit
28862054,PUBLIC-RELATIONS,0,3,2,3,60.0,Strong Fit
14536764,PUBLIC-RELATIONS,0,0,0,3,60.0,Strong Fit
37087371,PUBLIC-RELATIONS,0,4,3,1,20.0,Weak Fit
12191094,PUBLIC-RELATIONS,0,4,1,2,40.0,Moderate Fit
12920612,PUBLIC-RELATIONS,30,4,0,2,40.0,Moderate Fit
14009087,PUBLIC-RELATIONS,4,3,0,3,60.0,Strong Fit
91197243,PUBLIC-RELATIONS,13,2,1,4,80.0,Strong Fit
12545844,PUBLIC-RELATIONS,0,3,0,4,80.0,Strong Fit
31292364,PUBLIC-RELATIONS,0,4,4,4,80.0,Strong Fit
11902276,PUBLIC-RELATIONS,0,4,1,3,60.0,Strong Fit
18436190,PUBLIC-RELATIONS,7,2,1,3,60.0,Strong Fit
23771896,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
25413261,PUBLIC-RELATIONS,20,3,0,4,80.0,Strong Fit
49119887,PUBLIC-RELATIONS,5,3,0,3,60.0,Strong Fit
27000192,PUBLIC-RELATIONS,0,4,2,3,60.0,Strong Fit
27257013,PUBLIC-RELATIONS,0,4,2,3,60.0,Strong Fit
45900271,PUBLIC-RELATIONS,0,0,0,3,60.0,Strong Fit
22560013,PUBLIC-RELATIONS,0,0,0,3,60.0,Strong Fit
24977396,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
14364597,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
59346975,PUBLIC-RELATIONS,0,4,0,3,60.0,Strong Fit
11850315,PUBLIC-RELATIONS,0,0,0,3,60.0,Strong Fit
24710433,PUBLIC-RELATIONS,0,5,1,2,40.0,Moderate Fit
21297828,PUBLIC-RELATIONS,0,3,1,2,40.0,Moderate Fit
26330995,PUBLIC-RELATIONS,0,4,1,2,40.0,Moderate Fit
30642458,PUBLIC-RELATIONS,0,4,0,2,40.0,Moderate Fit
19503224,PUBLIC-RELATIONS,7,4,6,3,60.0,Strong Fit
36107065,PUBLIC-RELATIONS,7,4,0,4,80.0,Strong Fit
10554045,PUBLIC-RELATIONS,0,4,1,1,20.0,Weak Fit
29525715,PUBLIC-RELATIONS,0,4,1,3,60.0,Strong Fit
15917885,PUBLIC-RELATIONS,0,4,0,1,20.0,Weak Fit
12567516,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
21478007,PUBLIC-RELATIONS,5,3,0,3,60.0,Strong Fit
24590489,PUBLIC-RELATIONS,0,2,0,2,40.0,Moderate Fit
14667659,PUBLIC-RELATIONS,0,1,1,4,80.0,Strong Fit
19929506,PUBLIC-RELATIONS,0,3,0,3,60.0,Strong Fit
31220062,PUBLIC-RELATIONS,10,0,1,3,60.0,Strong Fit
26173524,PUBLIC-RELATIONS,0,4,0,3,60.0,Strong Fit
85973397,PUBLIC-RELATIONS,10,4,0,2,40.0,Moderate Fit
18133495,PUBLIC-RELATIONS,0,1,0,4,80.0,Strong Fit
14128006,PUBLIC-RELATIONS,0,3,1,1,20.0,Weak Fit
16620172,PUBLIC-RELATIONS,0,4,1,2,40.0,Moderate Fit
25001005,PUBLIC-RELATIONS,10,4,0,2,40.0,Moderate Fit
19497420,PUBLIC-RELATIONS,10,3,3,3,60.0,Strong Fit
37375999,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
11160414,PUBLIC-RELATIONS,0,2,0,2,40.0,Moderate Fit
85766635,PUBLIC-RELATIONS,4,4,0,3,60.0,Strong Fit
16226743,PUBLIC-RELATIONS,0,4,0,3,60.0,Strong Fit
61319162,PUBLIC-RELATIONS,0,4,4,2,40.0,Moderate Fit
38056161,PUBLIC-RELATIONS,0,4,1,3,60.0,Strong Fit
65237556,PUBLIC-RELATIONS,0,2,0,2,40.0,Moderate Fit
75329822,PUBLIC-RELATIONS,0,0,0,4,80.0,Strong Fit
11624880,PUBLIC-RELATIONS,0,3,0,1,20.0,Weak Fit
31211074,PUBLIC-RELATIONS,0,4,0,2,40.0,Moderate Fit
21669215,PUBLIC-RELATIONS,0,0,0,1,20.0,Weak Fit
19558834,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
53701275,PUBLIC-RELATIONS,10,4,0,3,60.0,Strong Fit
22455205,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
20966771,PUBLIC-RELATIONS,0,4,0,2,40.0,Moderate Fit
19072267,PUBLIC-RELATIONS,0,5,0,4,80.0,Strong Fit
21321598,PUBLIC-RELATIONS,0,4,1,3,60.0,Strong Fit
11842274,PUBLIC-RELATIONS,30,1,1,1,20.0,Weak Fit
21549195,PUBLIC-RELATIONS,0,3,0,3,60.0,Strong Fit
36671891,PUBLIC-RELATIONS,0,3,1,3,60.0,Strong Fit
51415089,PUBLIC-RELATIONS,0,3,0,1,20.0,Weak Fit
28531493,PUBLIC-RELATIONS,0,3,0,3,60.0,Strong Fit
16103783,PUBLIC-RELATIONS,0,3,1,2,40.0,Moderate Fit
11635137,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
13129275,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
20470943,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
23015611,PUBLIC-RELATIONS,10,3,1,2,40.0,Moderate Fit
34712719,PUBLIC-RELATIONS,0,1,0,3,60.0,Strong Fit
14910300,PUBLIC-RELATIONS,0,0,1,4,80.0,Strong Fit
21386255,PUBLIC-RELATIONS,0,3,0,1,20.0,Weak Fit
88651471,PUBLIC-RELATIONS,0,4,1,3,60.0,Strong Fit
22861181,PUBLIC-RELATIONS,0,4,0,2,40.0,Moderate Fit
45462344,PUBLIC-RELATIONS,0,4,0,2,40.0,Moderate Fit
24677466,PUBLIC-RELATIONS,17,4,0,2,40.0,Moderate Fit
23602130,PUBLIC-RELATIONS,6,0,0,1,20.0,Weak Fit
13915715,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
13727873,PUBLIC-RELATIONS,2,3,0,3,60.0,Strong Fit
93828034,PUBLIC-RELATIONS,20,4,0,4,80.0,Strong Fit
24491862,PUBLIC-RELATIONS,0,4,0,4,80.0,Strong Fit
29329075,PUBLIC-RELATIONS,0,4,3,2,40.0,Moderate Fit
33072201,PUBLIC-RELATIONS,15,4,4,3,60.0,Strong Fit
23631724,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
14611516,PUBLIC-RELATIONS,0,4,2,0,0.0,Weak Fit
32441790,PUBLIC-RELATIONS,0,3,0,3,60.0,Strong Fit
12237267,PUBLIC-RELATIONS,0,3,0,1,20.0,Weak Fit
42332765,PUBLIC-RELATIONS,0,3,0,3,60.0,Strong Fit
26127853,PUBLIC-RELATIONS,0,2,0,1,20.0,Weak Fit
10926726,PUBLIC-RELATIONS,0,3,0,4,80.0,Strong Fit
14966165,PUBLIC-RELATIONS,15,3,3,3,60.0,Strong Fit
22754014,PUBLIC-RELATIONS,0,2,0,1,20.0,Weak Fit
28975482,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
21663616,PUBLIC-RELATIONS,0,4,0,4,80.0,Strong Fit
10873344,PUBLIC-RELATIONS,0,3,0,2,40.0,Moderate Fit
41590605,PUBLIC-RELATIONS,0,3,0,3,60.0,Strong Fit
23048999,PUBLIC-RELATIONS,0,4,0,2,40.0,Moderate Fit
74552449,BANKING,0,4,0,3,60.0,Strong Fit
79041971,BANKING,0,1,0,1,20.0,Weak Fit
77156708,BANKING,0,4,0,3,60.0,Strong Fit
24580361,BANKING,0,3,0,3,60.0,Strong Fit
34953092,BANKING,0,4,0,0,0.0,Weak Fit
17189156,BANKING,6,1,0,2,40.0,Moderate Fit
19920687,BANKING,0,0,4,2,40.0,Moderate Fit
26579709,BANKING,10,3,0,4,80.0,Strong Fit
29093426,BANKING,17,4,0,2,40.0,Moderate Fit
33286293,BANKING,0,4,0,2,40.0,Moderate Fit
29552167,BANKING,7,3,0,3,60.0,Strong Fit
69243180,BANKING,10,4,1,2,40.0,Moderate Fit
26987539,BANKING,9,3,0,2,40.0,Moderate Fit
17276884,BANKING,0,3,0,4,80.0,Strong Fit
22615491,BANKING,0,3,2,1,20.0,Weak Fit
45167858,BANKING,7,2,1,2,40.0,Moderate Fit
13982572,BANKING,12,4,0,3,60.0,Strong Fit
3547447,BANKING,10,2,0,1,20.0,Weak Fit
98965485,BANKING,18,4,0,4,80.0,Strong Fit
38897568,BANKING,0,4,1,2,40.0,Moderate Fit
12021752,BANKING,0,3,0,1,20.0,Weak Fit
19149865,BANKING,0,4,0,2,40.0,Moderate Fit
29839396,BANKING,0,3,0,2,40.0,Moderate Fit
15856762,BANKING,0,4,2,3,60.0,Strong Fit
18208580,BANKING,6,3,3,3,60.0,Strong Fit
17396388,BANKING,15,3,0,1,20.0,Weak Fit
28419927,BANKING,2,4,1,2,40.0,Moderate Fit
87867370,BANKING,0,4,3,4,80.0,Strong Fit
27120528,BANKING,0,2,1,2,40.0,Moderate Fit
70667011,BANKING,0,2,0,2,40.0,Moderate Fit
36302399,BANKING,0,3,0,3,60.0,Strong Fit
89049979,BANKING,0,3,4,3,60.0,Strong Fit
